Ma_Don_Vi,Ten_Don_Vi,SBD,Mon_Thi,Diem_Viet,Diem_Nghe,Diem_Doc,Diem_Noi,Tong_Diem,Giai,Lop,Truong
20,Lạng Sơn,20.09.03,Tiếng Anh,3.50,3,5.70,1.40,13.600,K.Khích,,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.12.01,Tiếng Trung,3.10,3.45,5.70,1.5,13.750,K.Khích,,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.12.05,Tiếng Trung,2.95,3.25,6,1.35,13.550,K.Khích,,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.12.03,Tiếng Trung,2.95,3.85,5.20,1.15,13.150,K.Khích,,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.12.06,Tiếng Trung,3.05,3.40,5.65,1.6,13.700,K.Khích,,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.12.09,Tiếng Trung,3,3.45,6.05,1.4,13.900,K.Khích,,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.12.07,Tiếng Trung,3.45,3.30,5.85,1.5,14.100,Ba,,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.12.08,Tiếng Trung,3.70,2.75,5.50,1.15,13.100,K.Khích,,THPT Chuyên Chu Văn An
16,Hà Tĩnh,16.01.01,Toán,,,,,34.500,Nhất,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.01.02,Toán,,,,,22.500,Nhì,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.01.03,Toán,,,,,26.500,Nhì,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.01.04,Toán,,,,,24.000,Nhì,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.01.05,Toán,,,,,15.000,K.Khích,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.01.06,Toán,,,,,15.500,K.Khích,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.01.07,Toán,,,,,20.000,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.01.08,Toán,,,,,16.000,K.Khích,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.01.09,Toán,,,,,21.000,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.01.10,Toán,,,,,16.500,K.Khích,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.02.01,Vật lí,,,,,18.000,Ba,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.02.02,Vật lí,,,,,21.500,Nhì,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.02.03,Vật lí,,,,,20.500,Nhì,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.02.04,Vật lí,,,,,13.500,K.Khích,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.02.05,Vật lí,,,,,15.000,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.02.06,Vật lí,,,,,21.500,Nhì,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.02.07,Vật lí,,,,,15.500,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.02.08,Vật lí,,,,,18.250,Ba,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.02.09,Vật lí,,,,,17.250,Ba,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.02.10,Vật lí,,,,,26.500,Nhất,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.03.01,Hóa học,,,,,18.500,K.Khích,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.03.02,Hóa học,,,,,22.250,Ba,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.03.03,Hóa học,,,,,20.000,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.03.04,Hóa học,,,,,21.750,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.03.05,Hóa học,,,,,19.250,Ba,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.03.06,Hóa học,,,,,27.750,Nhì,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.03.07,Hóa học,,,,,21.125,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.03.08,Hóa học,,,,,22.625,Nhì,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.03.09,Hóa học,,,,,18.125,K.Khích,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.03.10,Hóa học,,,,,22.500,Nhì,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.04.01,Sinh học,,,,,24.750,Nhì,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.04.02,Sinh học,,,,,20.500,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.04.03,Sinh học,,,,,20.000,K.Khích,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.04.04,Sinh học,,,,,23.500,Nhì,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.04.05,Sinh học,,,,,21.500,Ba,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.04.06,Sinh học,,,,,24.750,Nhì,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.04.07,Sinh học,,,,,23.750,Nhì,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.04.08,Sinh học,,,,,23.750,Nhì,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.04.09,Sinh học,,,,,27.500,Nhất,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.04.10,Sinh học,,,,,20.750,Ba,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.05.01,Tin học,,,,,20.600,Nhì,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.05.03,Tin học,,,,,31.220,Nhất,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.05.04,Tin học,,,,,23.460,Nhì,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.05.05,Tin học,,,,,18.910,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.05.06,Tin học,,,,,20.530,Nhì,12,THPT Hương Khê
16,Hà Tĩnh,16.05.07,Tin học,,,,,18.480,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.05.08,Tin học,,,,,23.610,Nhì,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.05.09,Tin học,,,,,18.570,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.05.10,Tin học,,,,,19.430,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.06.03,Ngữ văn,,,,,13.000,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.06.06,Ngữ văn,,,,,12.500,K.Khích,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.06.07,Ngữ văn,,,,,13.000,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.06.08,Ngữ văn,,,,,12.500,K.Khích,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.07.01,Lịch sử,,,,,15.750,Ba,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.07.03,Lịch sử,,,,,15.250,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.07.04,Lịch sử,,,,,15.750,Ba,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.07.07,Lịch sử,,,,,14.250,K.Khích,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.07.10,Lịch sử,,,,,14.500,K.Khích,12,THPT Đồng Lộc
16,Hà Tĩnh,16.08.01,Địa lí,,,,,16.000,Nhì,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.08.02,Địa lí,,,,,15.500,Nhì,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.08.03,Địa lí,,,,,16.500,Nhất,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.08.04,Địa lí,,,,,16.250,Nhất,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.08.05,Địa lí,,,,,15.500,Nhì,11,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.08.06,Địa lí,,,,,14.250,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.08.07,Địa lí,,,,,14.500,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.08.08,Địa lí,,,,,14.000,K.Khích,12,THPT Nguyễn Trung Thiên
16,Hà Tĩnh,16.08.09,Địa lí,,,,,15.000,Ba,11,THPT Kỳ Anh
16,Hà Tĩnh,16.08.10,Địa lí,,,,,14.250,Ba,12,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.09.01,Tiếng Anh,3.70,3.40,4.70,1.60,13.400,K.Khích,,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.09.02,Tiếng Anh,4,4.20,4.80,1.30,14.300,Ba,,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.09.03,Tiếng Anh,3.80,3,5.10,1.60,13.500,K.Khích,,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.09.04,Tiếng Anh,3.40,3.70,5.40,1.60,14.100,Ba,,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.09.05,Tiếng Anh,3.30,3.40,5,1,12.700,K.Khích,,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.09.06,Tiếng Anh,3.90,4.10,5.40,1.30,14.700,Nhì,,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.09.07,Tiếng Anh,3.30,3.90,5.40,1.30,13.900,Ba,,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.09.08,Tiếng Anh,3.60,3.70,5.40,1.40,14.100,Ba,,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.09.09,Tiếng Anh,3.60,3.40,5.20,1.20,13.400,K.Khích,,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.09.10,Tiếng Anh,3.40,4.20,5,1.30,13.900,Ba,,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.11.02,Tiếng Pháp,5.60,3,2.40,1.4,12.400,Ba,,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.11.04,Tiếng Pháp,5.80,2.25,3.30,1.6,12.950,Ba,,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.11.05,Tiếng Pháp,7.10,1.25,1.80,1.125,11.275,K.Khích,,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.11.06,Tiếng Pháp,5.55,2,2.20,1.4,11.150,K.Khích,,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.12.01,Tiếng Trung,3.30,3.10,6.05,1.25,13.700,K.Khích,,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.12.03,Tiếng Trung,3.30,3.50,6.05,1.3,14.150,Ba,,THPT Chuyên Hà Tĩnh
16,Hà Tĩnh,16.12.04,Tiếng Trung,3.30,3.05,5.10,1.35,12.800,K.Khích,,THPT Chuyên Hà Tĩnh
17,Hưng Yên,17.01.02,Toán,,,,,17.500,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.01.01,Toán,,,,,14.000,K.Khích,11,THPT Chuyên Hưng Yên
17,Hưng Yên,17.01.04,Toán,,,,,17.000,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.01.05,Toán,,,,,15.500,K.Khích,11,THPT Chuyên Hưng Yên
17,Hưng Yên,17.01.09,Toán,,,,,28.000,Nhì,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.01.14,Toán,,,,,16.000,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.01.15,Toán,,,,,20.000,Ba,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.01.18,Toán,,,,,16.000,K.Khích,11,THPT Chuyên Hưng Yên
17,Hưng Yên,17.01.07,Toán,,,,,17.000,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.01.08,Toán,,,,,25.500,Nhì,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.01.10,Toán,,,,,15.000,K.Khích,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.01.12,Toán,,,,,20.000,Ba,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.01.11,Toán,,,,,15.000,K.Khích,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.01.17,Toán,,,,,16.500,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.01.16,Toán,,,,,21.000,Ba,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.01.19,Toán,,,,,14.500,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.01.20,Toán,,,,,18.500,Ba,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.02.01,Vật lí,,,,,18.250,Ba,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.02.02,Vật lí,,,,,19.250,Nhì,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.02.03,Vật lí,,,,,15.500,Ba,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.02.06,Vật lí,,,,,13.500,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.02.07,Vật lí,,,,,14.750,Ba,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.02.11,Vật lí,,,,,14.000,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.02.12,Vật lí,,,,,20.000,Nhì,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.02.16,Vật lí,,,,,19.750,Nhì,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.02.18,Vật lí,,,,,14.500,K.Khích,11,THPT Chuyên Hưng Yên
17,Hưng Yên,17.02.20,Vật lí,,,,,12.500,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.02.04,Vật lí,,,,,15.250,Ba,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.02.09,Vật lí,,,,,10.750,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.02.10,Vật lí,,,,,14.000,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.02.13,Vật lí,,,,,19.000,Nhì,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.02.14,Vật lí,,,,,14.000,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.02.19,Vật lí,,,,,12.250,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.02.15,Vật lí,,,,,14.000,K.Khích,12,THPT Mỹ Hào
17,Hưng Yên,17.03.01,Hóa học,,,,,18.875,Ba,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.03.04,Hóa học,,,,,15.125,K.Khích,11,THPT Chuyên Hưng Yên
17,Hưng Yên,17.03.15,Hóa học,,,,,22.625,Nhì,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.03.17,Hóa học,,,,,15.625,K.Khích,11,THPT Chuyên Hưng Yên
17,Hưng Yên,17.03.19,Hóa học,,,,,25.875,Nhì,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.03.03,Hóa học,,,,,20.750,Ba,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.03.05,Hóa học,,,,,17.250,K.Khích,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.03.06,Hóa học,,,,,14.750,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.03.09,Hóa học,,,,,16.375,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.03.10,Hóa học,,,,,15.875,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.03.11,Hóa học,,,,,24.250,Nhì,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.03.12,Hóa học,,,,,20.875,Ba,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.03.18,Hóa học,,,,,25.500,Nhì,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.04.01,Sinh học,,,,,18.250,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.04.02,Sinh học,,,,,21.000,Ba,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.04.04,Sinh học,,,,,18.750,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.04.09,Sinh học,,,,,23.250,Nhì,11,THPT Chuyên Hưng Yên
17,Hưng Yên,17.04.10,Sinh học,,,,,22.250,Ba,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.04.12,Sinh học,,,,,18.750,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.04.16,Sinh học,,,,,20.000,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.04.19,Sinh học,,,,,19.250,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.04.03,Sinh học,,,,,20.000,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.04.05,Sinh học,,,,,23.750,Nhì,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.04.11,Sinh học,,,,,22.500,Nhì,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.04.14,Sinh học,,,,,18.250,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.04.15,Sinh học,,,,,20.000,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.04.18,Sinh học,,,,,18.250,K.Khích,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.05.02,Tin học,,,,,14.940,K.Khích,11,THPT Chuyên Hưng Yên
17,Hưng Yên,17.05.07,Tin học,,,,,12.830,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.05.08,Tin học,,,,,19.680,Ba,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.05.14,Tin học,,,,,16.474,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.05.16,Tin học,,,,,19.185,Ba,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.05.17,Tin học,,,,,15.867,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.05.19,Tin học,,,,,14.839,K.Khích,11,THPT Chuyên Hưng Yên
17,Hưng Yên,17.05.04,Tin học,,,,,13.320,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.05.18,Tin học,,,,,23.200,Nhì,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.05.12,Tin học,,,,,15.786,K.Khích,12,THPT Khoái Châu
17,Hưng Yên,17.05.15,Tin học,,,,,15.020,K.Khích,11,THPT Triệu Quang Phục
17,Hưng Yên,17.06.01,Ngữ văn,,,,,12.500,K.Khích,11,THPT Chuyên Hưng Yên
17,Hưng Yên,17.06.10,Ngữ văn,,,,,12.500,K.Khích,11,THPT Chuyên Hưng Yên
17,Hưng Yên,17.06.16,Ngữ văn,,,,,13.000,Ba,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.06.19,Ngữ văn,,,,,13.000,Ba,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.06.04,Ngữ văn,,,,,12.500,K.Khích,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.06.07,Ngữ văn,,,,,13.250,Ba,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.06.09,Ngữ văn,,,,,13.000,Ba,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.06.11,Ngữ văn,,,,,13.000,Ba,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.06.20,Ngữ văn,,,,,12.500,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.06.05,Ngữ văn,,,,,12.500,K.Khích,12,THPT Bắc Kiến Xương
17,Hưng Yên,17.06.03,Ngữ văn,,,,,12.500,K.Khích,12,THPT Nguyễn Trãi
17,Hưng Yên,17.06.08,Ngữ văn,,,,,12.500,K.Khích,11,THPT Chuyên Hưng Yên
17,Hưng Yên,17.07.01,Lịch sử,,,,,15.000,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.07.07,Lịch sử,,,,,15.000,K.Khích,11,THPT Chuyên Hưng Yên
17,Hưng Yên,17.07.08,Lịch sử,,,,,15.250,Ba,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.07.10,Lịch sử,,,,,16.250,Nhì,11,THPT Chuyên Hưng Yên
17,Hưng Yên,17.07.13,Lịch sử,,,,,14.750,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.07.15,Lịch sử,,,,,14.500,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.07.16,Lịch sử,,,,,14.750,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.07.17,Lịch sử,,,,,14.500,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.07.18,Lịch sử,,,,,15.250,Ba,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.07.20,Lịch sử,,,,,14.500,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.07.02,Lịch sử,,,,,14.500,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.07.04,Lịch sử,,,,,14.500,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.07.09,Lịch sử,,,,,14.500,K.Khích,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.07.12,Lịch sử,,,,,15.250,Ba,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.08.05,Địa lí,,,,,13.250,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.08.06,Địa lí,,,,,13.000,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.08.08,Địa lí,,,,,14.000,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.08.09,Địa lí,,,,,13.250,K.Khích,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.08.13,Địa lí,,,,,14.250,Ba,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.08.14,Địa lí,,,,,14.750,Ba,11,THPT Chuyên Hưng Yên
17,Hưng Yên,17.08.17,Địa lí,,,,,14.500,Ba,12,THPT Chuyên Hưng Yên
17,Hưng Yên,17.08.18,Địa lí,,,,,13.500,K.Khích,11,THPT Chuyên Hưng Yên
17,Hưng Yên,17.08.01,Địa lí,,,,,13.000,K.Khích,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.08.04,Địa lí,,,,,13.000,K.Khích,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.08.03,Địa lí,,,,,13.750,K.Khích,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.08.10,Địa lí,,,,,14.250,Ba,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.08.11,Địa lí,,,,,15.000,Ba,12,THPT Chuyên Thái Bình
17,Hưng Yên,17.08.15,Địa lí,,,,,16.000,Nhì,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.08.16,Địa lí,,,,,13.000,K.Khích,11,THPT Chuyên Thái Bình
17,Hưng Yên,17.09.06,Tiếng Anh,3.30,3.30,4.70,1.30,12.600,K.Khích,,THPT Chuyên Hưng Yên
17,Hưng Yên,17.09.16,Tiếng Anh,3.40,3.60,4.90,1.30,13.200,K.Khích,,THPT Chuyên Hưng Yên
17,Hưng Yên,17.09.02,Tiếng Anh,3.90,3.80,4.80,1.50,14.000,Ba,,THPT Chuyên Thái Bình
17,Hưng Yên,17.09.09,Tiếng Anh,3.90,3.30,4.70,1.50,13.400,K.Khích,,THPT Chuyên Thái Bình
17,Hưng Yên,17.09.07,Tiếng Anh,3.50,3.70,5.10,1.10,13.400,K.Khích,,THPT Chuyên Thái Bình
17,Hưng Yên,17.09.10,Tiếng Anh,3.70,3.60,5,1.50,13.800,Ba,,THPT Chuyên Thái Bình
17,Hưng Yên,17.09.11,Tiếng Anh,3.50,3.60,5.30,1.70,14.100,Ba,,THPT Chuyên Thái Bình
17,Hưng Yên,17.09.12,Tiếng Anh,3.50,3.70,4.20,1.40,12.800,K.Khích,,THPT Chuyên Thái Bình
17,Hưng Yên,17.09.14,Tiếng Anh,3.30,3.20,5.40,1.40,13.300,K.Khích,,THPT Chuyên Thái Bình
17,Hưng Yên,17.09.19,Tiếng Anh,3.50,3.90,5.40,1.30,14.100,Ba,,THPT Chuyên Thái Bình
17,Hưng Yên,17.11.07,Tiếng Pháp,5.10,2,2.60,1.325,11.025,K.Khích,,THPT Chuyên Thái Bình
17,Hưng Yên,17.12.08,Tiếng Trung,3.30,3.40,6.35,1.3,14.350,Ba,,THPT Chuyên Thái Bình
22,Tỉnh Lâm Đồng,22.01.23,Toán,,,,20.000,Ba,12,THPT Chuyên Bảo Lộc
22,Tỉnh Lâm Đồng,22.01.10,Toán,,,,19.000,Ba,12,THPT Chuyên Nguyễn Chí Thanh
22,Tỉnh Lâm Đồng,22.01.06,Toán,,,,21.000,Ba,12,THPT Chuyên Bảo Lộc
22,Tỉnh Lâm Đồng,22.01.07,Toán,,,,17.500,K.Khích,12,THPT Chuyên Trần Hưng Đạo
22,Tỉnh Lâm Đồng,22.01.08,Toán,,,,15.000,K.Khích,12,THPT Chuyên Thăng Long
22,Tỉnh Lâm Đồng,22.01.24,Toán,,,,15.500,K.Khích,12,THPT Chuyên Thăng Long
22,Tỉnh Lâm Đồng,22.01.13,Toán,,,,19.500,Ba,11,THPT Chuyên Nguyễn Chí Thanh
22,Tỉnh Lâm Đồng,22.01.15,Toán,,,,16.000,K.Khích,12,THPT Chuyên Trần Hưng Đạo
22,Tỉnh Lâm Đồng,22.02.15,Vật lí,,,,13.750,K.Khích,12,THPT Chuyên Nguyễn Chí Thanh
22,Tỉnh Lâm Đồng,22.02.22,Vật lí,,,,15.750,Ba,12,THPT Chuyên Bảo Lộc
22,Tỉnh Lâm Đồng,22.02.12,Vật lí,,,,12.000,K.Khích,12,THPT Chuyên Thăng Long
22,Tỉnh Lâm Đồng,22.02.03,Vật lí,,,,14.000,K.Khích,11,THPT Chuyên Bảo Lộc
22,Tỉnh Lâm Đồng,22.02.11,Vật lí,,,,11.500,K.Khích,12,THPT Chuyên Nguyễn Chí Thanh
22,Tỉnh Lâm Đồng,22.02.17,Vật lí,,,,11.000,K.Khích,12,THPT Chuyên Thăng Long
22,Tỉnh Lâm Đồng,22.02.13,Vật lí,,,,16.750,Ba,12,THPT Hùng Vương
22,Tỉnh Lâm Đồng,22.02.21,Vật lí,,,,14.750,Ba,12,THPT Chuyên Thăng Long
22,Tỉnh Lâm Đồng,22.02.04,Vật lí,,,,11.750,K.Khích,11,THPT Chuyên Bảo Lộc
22,Tỉnh Lâm Đồng,22.02.08,Vật lí,,,,15.250,Ba,11,THPT Chuyên Trần Hưng Đạo
22,Tỉnh Lâm Đồng,22.02.24,Vật lí,,,,14.000,K.Khích,11,THPT Chuyên Bảo Lộc
22,Tỉnh Lâm Đồng,22.02.06,Vật lí,,,,11.250,K.Khích,12,THPT Hàm Thuận Nam
22,Tỉnh Lâm Đồng,22.02.18,Vật lí,,,,10.750,K.Khích,12,THPT Chuyên Bảo Lộc
22,Tỉnh Lâm Đồng,22.03.19,Hoá học,,,,16.500,K.Khích,12,THPT chuyên Trần Hưng Đạo
22,Tỉnh Lâm Đồng,22.03.20,Hoá học,,,,14.750,K.Khích,11,THPT Chuyên Thăng Long
22,Tỉnh Lâm Đồng,22.03.16,Hoá học,,,,24.000,Nhì,12,THPT Thăng Long - Lâm Hà
22,Tỉnh Lâm Đồng,22.03.22,Hoá học,,,,16.125,K.Khích,11,THPT Chuyên Thăng Long
22,Tỉnh Lâm Đồng,22.03.08,Hoá học,,,,17.625,K.Khích,11,THPT Chuyên Thăng Long
